   3.775E+03   2.8396171500E+05
   3.800E+03   2.9167494700E+05
   3.825E+03   2.9954809800E+05
   3.850E+03   3.0758325100E+05
   3.875E+03   3.1578249000E+05
   3.900E+03   3.2414789800E+05
   3.925E+03   3.3268155700E+05
   3.950E+03   3.4138555100E+05
   3.975E+03   3.5026195900E+05
   4.000E+03   3.5931286000E+05
   4.025E+03   3.6854033000E+05
   4.050E+03   3.7794644300E+05
   4.075E+03   3.8753326600E+05
   4.100E+03   3.9730286500E+05
   4.125E+03   4.0725730000E+05
   4.150E+03   4.1739862800E+05
   4.175E+03   4.2772889600E+05
   4.200E+03   4.3825014800E+05
   4.225E+03   4.4896442000E+05
   4.250E+03   4.5987374200E+05
   4.275E+03   4.7098013500E+05
   4.300E+03   4.8228561200E+05
   4.325E+03   4.9379217800E+05
   4.350E+03   5.0550182700E+05
   4.375E+03   5.1741654600E+05
   4.400E+03   5.2953830900E+05
   4.425E+03   5.4186908100E+05
   4.450E+03   5.5441081700E+05
   4.475E+03   5.6716545700E+05
   4.500E+03   5.8013493400E+05
   4.525E+03   5.9332116300E+05
   4.550E+03   6.0672605100E+05
   4.575E+03   6.2035149000E+05
   4.600E+03   6.3419935700E+05
   4.625E+03   6.4827151700E+05
   4.650E+03   6.6256981900E+05
   4.675E+03   6.7709609900E+05
   4.700E+03   6.9185217600E+05
   4.725E+03   7.0683985600E+05
   4.750E+03   7.2206092500E+05
   4.775E+03   7.3751715700E+05
   4.800E+03   7.5321030700E+05
   4.825E+03   7.6914211400E+05
   4.850E+03   7.8531430000E+05
   4.875E+03   8.0172856800E+05
   4.900E+03   8.1838660500E+05
   4.925E+03   8.3529007800E+05
   4.950E+03   8.5244063800E+05
   4.975E+03   8.6983991600E+05
   5.000E+03   8.8748952300E+05
